event_ns,lane,note_id,stage,judgment,delay_ns
32672610702,1,8639,scored,perfect,43630
32675654342,7,8640,scored,perfect,136793
32678662221,10,8641,scored,perfect,161524
32683655132,0,8642,scored,perfect,9775
32685607118,2,8643,scored,perfect,21928
32685607654,12,8644,scored,perfect,-376666
32687605057,4,8645,scored,perfect,-86681
32689605256,5,8646,scored,perfect,168162
32690652731,3,8647,scored,perfect,296591
32691605894,9,8648,scored,perfect,-560649
32694606213,15,8649,scored,perfect,-44297
32696652646,13,8650,scored,perfect,595933
32697611390,8,8651,scored,perfect,366035
32697613178,6,8652,scored,perfect,66480
32699605462,11,8653,scored,perfect,395162
32704605655,14,8654,scored,perfect,-276594
32713605696,1,8655,scored,perfect,-273727
32717664961,7,8656,scored,perfect,169849
32720605483,10,8657,scored,perfect,-209001
32724608255,0,8658,scored,perfect,454473
32727605457,12,8659,scored,perfect,-501701
32729613721,4,8660,scored,perfect,543351
32729614536,2,8661,scored,perfect,204930
32729614978,5,8662,scored,perfect,-246605
32730611792,3,8663,scored,perfect,-552339
32733611718,9,8664,scored,perfect,1277
32739644357,6,8665,scored,perfect,-142895
32739645210,13,8666,scored,perfect,-374999
32741647984,8,8667,scored,perfect,-166575
32742642507,15,8668,scored,perfect,29038
32748641543,14,8669,scored,perfect,79441
32749729892,11,8670,scored,perfect,201030
32759650355,1,8671,scored,perfect,71794
32762746196,10,8672,scored,perfect,176980
32766729698,7,8673,scored,perfect,183095
32767747806,0,8674,scored,perfect,155185
32770607334,12,8675,scored,perfect,-292711
32774642686,4,8676,scored,perfect,304401
32776600437,9,8677,scored,perfect,-269774
32778601779,2,8678,scored,perfect,136485
32779603826,5,8679,scored,perfect,601268
32779604483,3,8680,scored,perfect,-3011
32783625340,8,8681,scored,perfect,152777
32785605159,13,8682,scored,perfect,322969
32786602287,15,8683,scored,perfect,226504
32788600202,6,8684,scored,perfect,233200
32790600998,14,8685,scored,perfect,456342
32791638905,11,8686,scored,perfect,93854
32809603185,1,8687,scored,perfect,-209004
32810604988,7,8688,scored,perfect,-102621
32810605703,12,8689,scored,perfect,-523912
32814602247,0,8690,scored,perfect,275872
32817600478,4,8691,scored,perfect,-65694
32818604338,10,8692,scored,perfect,195285
32823607395,2,8693,scored,perfect,-71982
32824601938,3,8694,scored,perfect,1645
32825562933,5,8695,scored,perfect,-81709
32827603118,13,8696,scored,perfect,337973
32832604782,14,8697,scored,perfect,-15428
32834607117,6,8698,scored,perfect,44555
32834607572,11,8699,scored,perfect,-52066
32836603310,9,8700,scored,perfect,173606
32837599685,8,8701,scored,perfect,808
32843603100,15,8702,scored,perfect,286044
32850602984,7,8703,scored,perfect,-258911
32855604822,1,8704,scored,perfect,53992
32856601225,0,8705,scored,perfect,330860
32857602419,12,8706,scored,perfect,326829
32857602887,4,8707,scored,perfect,-342753
32864602731,2,8708,scored,perfect,211601
32868605775,13,8709,scored,perfect,428518
32869605589,3,8710,scored,perfect,-22099
32882606296,6,8711,scored,perfect,521996
32892648813,9,8712,scored,perfect,91305
32894606564,7,8713,scored,perfect,292577
32895606246,14,8714,scored,perfect,-311335
32899606057,0,8715,scored,perfect,124848
32899606520,8,8716,scored,perfect,-118502
32900605605,5,8717,scored,perfect,-304254
32909608610,4,8718,scored,perfect,-199269
32910601698,15,8719,scored,perfect,-466673
32912648167,2,8720,scored,perfect,297882
32914606362,1,8721,scored,perfect,180262
32917605474,3,8722,scored,perfect,193982
32917605971,12,8723,scored,perfect,133803
32919605963,10,8724,scored,perfect,223418
32919606386,11,8725,scored,perfect,-333739
32922612161,13,8726,scored,perfect,79752
32922612585,6,8727,scored,perfect,52889
32933654657,9,8728,scored,perfect,273424
32940606992,0,8729,scored,perfect,-331813
32942601996,8,8730,scored,perfect,-76997
32953605704,15,8731,scored,perfect,183902
32955606538,14,8732,scored,perfect,-158022
32957605589,5,8733,scored,perfect,439000
32959607151,7,8734,scored,perfect,104535
32962602138,11,8735,scored,perfect,110160
32964602699,6,8736,scored,perfect,-122513
32966601437,2,8737,scored,perfect,321006
32968604012,12,8738,scored,perfect,463944
32970605221,13,8739,scored,perfect,-42973
32972615112,10,8740,scored,perfect,-634514
32975602126,3,8741,scored,perfect,-34130
32976607921,1,8742,scored,perfect,-411843
32977602432,9,8743,scored,perfect,359303
32977603147,4,8744,scored,perfect,-279004
32981606250,0,8745,scored,perfect,-366757
32985609177,8,8746,scored,perfect,-288039
32993603484,15,8747,scored,perfect,40451
32996605212,14,8748,scored,perfect,290872
32997604184,5,8749,scored,perfect,-256418
33000602786,7,8750,scored,perfect,358142
33005603363,6,8751,scored,perfect,-460947
33012606854,12,8752,scored,perfect,-55612
33013602984,2,8753,scored,perfect,-206817
33015602720,10,8754,scored,perfect,-215095
33016606188,3,8755,scored,perfect,450911
33016606811,11,8756,scored,perfect,211720
33016607187,13,8757,scored,perfect,-195635
33019602657,4,8758,scored,perfect,345472
33021602391,9,8759,scored,perfect,-40283
33021603413,1,8760,scored,perfect,-318549
33026605500,0,8761,scored,perfect,311259
33028605673,8,8762,scored,perfect,-53023
33050601387,6,8763,scored,perfect,53386
33051605706,15,8764,scored,perfect,162421
33055605956,2,8765,scored,perfect,-216615
33056602042,13,8766,scored,perfect,-249275
33058606609,7,8767,scored,perfect,-429798
33059604235,10,8768,scored,perfect,38822
33060607149,12,8769,scored,perfect,233832
33060607628,5,8771,scored,perfect,-15506
33060608063,14,8770,scored,perfect,16928
33061602069,3,8772,scored,perfect,-267039
33062607559,4,8773,scored,perfect,110181
33063631200,1,8774,scored,perfect,570002
33064605308,9,8775,scored,perfect,-222008
33066605248,0,8776,scored,perfect,-2864
33071604922,11,8777,scored,perfect,244826
33071605757,8,8778,scored,perfect,-177165
33097605593,2,8779,scored,perfect,-539209
33100601799,7,8780,scored,perfect,266527
33102601853,5,8781,scored,perfect,282484
33104633291,4,8782,scored,perfect,7914
33105606703,1,8783,scored,perfect,-159168
33107605953,13,8784,scored,perfect,-65935
33110601357,3,8785,scored,perfect,116028
33111608425,15,8786,scored,perfect,-143008
33118605626,10,8787,scored,perfect,-285884
33119605060,8,8788,scored,perfect,358829
33119605545,12,8789,scored,perfect,223890
33121602067,11,8790,scored,perfect,260610
33125600940,6,8791,scored,perfect,211474
33129602866,14,8792,scored,perfect,595320
33130605378,9,8793,scored,perfect,-292839
33132604369,0,8794,scored,perfect,-418415
33143605312,7,8795,scored,perfect,-468262
33144600543,4,8796,scored,perfect,-495568
33148601854,13,8797,scored,perfect,100365
33153649821,2,8798,scored,perfect,40375
33158601584,3,8799,scored,perfect,279632
33163603941,10,8800,scored,perfect,391952
33166601409,12,8801,scored,perfect,-42139
33167647334,11,8802,scored,perfect,-48770
33168602758,8,8803,scored,perfect,-363428
33169604893,1,8804,scored,perfect,-510868
33172604692,9,8805,scored,perfect,-80951
33172605239,0,8806,scored,perfect,-604175
33173604492,6,8807,scored,perfect,194091
33174609605,15,8808,scored,perfect,417745
33176604980,5,8809,scored,perfect,631703
33180604766,14,8810,scored,perfect,429562
33187605775,4,8811,scored,perfect,236874
33187606685,7,8812,scored,perfect,-90431
33188602628,13,8813,scored,perfect,-167498
33193603040,2,8814,scored,perfect,-302188
33199600766,3,8815,scored,perfect,283488
33209610138,11,8817,scored,perfect,126994
33209611531,12,8816,scored,perfect,314681
33212600523,10,8818,scored,perfect,-295105
33214604567,0,8819,scored,perfect,-118040
33215603465,8,8820,scored,perfect,65631
33216603529,6,8821,scored,perfect,103283
33216604045,1,8822,scored,perfect,-433100
33217600165,9,8823,scored,perfect,271907
33218603083,15,8824,scored,perfect,472439
33218603594,5,8825,scored,perfect,22572
33226600288,14,8826,scored,perfect,673130
33228601443,7,8827,scored,perfect,-25483
33228602069,13,8828,scored,perfect,-318143
33229640419,4,8829,scored,perfect,626210
33238600932,2,8830,scored,perfect,306714
33240603603,3,8831,scored,perfect,101794
33255610933,12,8832,scored,perfect,-255913
33255611689,11,8833,scored,perfect,-559666
33257606494,1,8834,scored,perfect,-240948
33259606437,0,8835,scored,perfect,-378161
33260605671,15,8836,scored,perfect,-510226
33264607120,5,8837,scored,perfect,-71271
33267654196,6,8838,scored,perfect,-6073
33270646603,7,8839,scored,perfect,-341464
33274631625,13,8840,scored,perfect,315774
33274632278,9,8841,scored,perfect,-9538
33280607383,14,8842,scored,perfect,-561501
33281606180,10,8843,scored,perfect,26423
33285606205,3,8845,scored,perfect,310526
33285606784,8,8844,scored,perfect,413693
33290602511,2,8846,scored,perfect,178765
33293604854,4,8847,scored,perfect,4845
33296601887,12,8848,scored,perfect,18694
33304603270,11,8849,scored,perfect,627623
33305605743,5,8850,scored,perfect,499903
33308651828,15,8851,scored,perfect,344192
33313605700,6,8852,scored,perfect,-199392
33316605063,13,8853,scored,perfect,-166050
33322609386,0,8854,scored,perfect,-598150
33324605710,1,8855,scored,perfect,-37168
33333602217,14,8856,scored,perfect,-77855
33338608532,10,8857,scored,perfect,476570
33338609250,7,8858,scored,perfect,-147825
33339603007,3,8859,scored,perfect,58515
33339603563,4,8860,scored,perfect,-158093
33340606300,9,8861,scored,perfect,248155
33340606758,12,8862,scored,perfect,-123637
33343602562,2,8863,scored,perfect,517531
33345650002,8,8864,scored,perfect,-78412
33352603257,5,8865,scored,perfect,-359793
33358600471,13,8866,scored,perfect,-455355
33364605000,1,8867,scored,perfect,-269002
33366602743,0,8868,scored,perfect,155190
33371600828,11,8869,scored,perfect,208215
33376604587,14,8870,scored,perfect,223506
33379600840,6,8871,scored,perfect,584231
33379601441,7,8872,scored,perfect,-50455
33380604030,15,8873,scored,perfect,276861
33382606028,12,8874,scored,perfect,2021
33392600954,9,8875,scored,perfect,237524
33393607255,3,8876,scored,perfect,222358
33399603889,2,8878,scored,perfect,359560
33399604415,4,8877,scored,perfect,496238
33399604984,8,8879,scored,perfect,-237051
33400602090,13,8880,scored,perfect,-47437
33404600501,5,8881,scored,perfect,164126
33406601906,0,8882,scored,perfect,3696
33409616915,10,8883,scored,perfect,-280670
33411604039,1,8884,scored,perfect,443752
33413600446,11,8885,scored,perfect,-260041
33422607952,7,8886,scored,perfect,-464609
33432603864,6,8887,scored,perfect,494854
33436603554,14,8888,scored,perfect,283966
33436604300,12,8889,scored,perfect,-449055
33438602661,3,8890,scored,perfect,-9073
33440604450,8,8891,scored,perfect,283851
33441600438,4,8892,scored,perfect,-403937
33449600836,0,8893,scored,perfect,70251
33451599969,9,8894,scored,perfect,471998
33451600553,13,8895,scored,perfect,-118262
33452602991,15,8896,scored,perfect,310706
33454600235,11,8897,scored,perfect,309990
33454600795,10,8898,scored,perfect,-233076
33455652402,5,8899,scored,perfect,215377
33458603051,1,8900,scored,perfect,-380734
33462600690,2,8901,scored,perfect,377150
33463638007,7,8902,scored,perfect,300126
33472605966,6,8903,scored,perfect,-543876
33477602911,14,8904,scored,perfect,223297
33478604467,3,8905,scored,perfect,-114859
33481602180,8,8906,scored,perfect,238281
33487604258,4,8907,scored,perfect,630948
33487604798,12,8908,scored,perfect,-284697
33494602321,15,8909,scored,perfect,405488
33494603141,9,8910,scored,perfect,-149352
33494604163,11,8911,scored,perfect,-216522
33506602427,10,8912,scored,perfect,184474
33506603299,13,8913,scored,perfect,-42913
33508630182,2,8914,scored,perfect,135800
33509613664,1,8915,scored,perfect,-83112
33510607200,0,8916,scored,perfect,-383674
33512603934,7,8917,scored,perfect,562238
33512604511,5,8918,scored,perfect,-258416
33514604520,6,8919,scored,perfect,330946
33526604607,14,8920,scored,perfect,-244596
33530602602,8,8921,scored,perfect,134533
33538604831,4,8922,scored,perfect,296213
33541603930,3,8923,scored,perfect,446337
33544601570,11,8924,scored,perfect,-621201
33546601843,13,8925,scored,perfect,-109198
33553632175,10,8926,scored,perfect,-92893
33554605145,12,8927,scored,perfect,217681
33557601595,5,8928,scored,perfect,512392
33560604537,0,8929,scored,perfect,116791
33560605149,9,8930,scored,perfect,-353378
33565605919,6,8931,scored,perfect,-167184
33567601520,7,8932,scored,perfect,-380943
33569601566,14,8933,scored,perfect,480312
33575650808,8,8934,scored,perfect,-62719
33578601773,2,8935,scored,perfect,-118448
33581605894,1,8936,scored,perfect,-61628
33582601608,3,8937,scored,perfect,101942
33582602124,4,8938,scored,perfect,-472947
33584605450,15,8939,scored,perfect,117998
33588648201,13,8940,scored,perfect,-91721
33594604507,11,8941,scored,perfect,45260
33595631078,12,8942,scored,perfect,381500
33598604879,10,8943,scored,perfect,-78321
33602604431,5,8944,scored,perfect,4094
33605602102,0,8945,scored,perfect,-317859
33606604830,6,8946,scored,perfect,337946
33607630870,9,8947,scored,perfect,159704
33610601953,14,8948,scored,perfect,280487
33610602477,7,8949,scored,perfect,-49802
33616602169,8,8950,scored,perfect,-524878
33622604673,2,8951,scored,perfect,258218
33623604640,3,8952,scored,perfect,-418949
33626606542,4,8953,scored,perfect,190672
33626607136,15,8954,scored,perfect,-110434
33627602990,1,8955,scored,perfect,249741
33630606037,13,8956,scored,perfect,101116
33636602646,11,8957,scored,perfect,-72308
33636604001,12,8958,scored,perfect,-367377
33640605279,10,8959,scored,perfect,549108
33643605191,5,8960,scored,perfect,440297
33647610662,6,8961,scored,perfect,38891
33651604375,14,8962,scored,perfect,172652
33653605431,7,8963,scored,perfect,-204748
33655605024,0,8964,scored,perfect,-231603
33657604454,8,8966,scored,perfect,-110366
33657604949,9,8965,scored,perfect,-47907
33662602241,2,8967,scored,perfect,105625
33665601089,3,8968,scored,perfect,479452
33669602678,4,8969,scored,perfect,466202
33671601453,13,8970,scored,perfect,436277
33673600388,1,8971,scored,perfect,-11284
33676602575,15,8972,scored,perfect,40920
33681604132,12,8973,scored,perfect,-80514
33687624459,10,8974,scored,perfect,256601
33692599728,5,8975,scored,perfect,-281360
33696602684,14,8976,scored,perfect,-249048
33701602061,8,8977,scored,perfect,664157
33706601522,6,8978,scored,perfect,24326
33711600494,9,8979,scored,perfect,18804
33712603047,4,8980,scored,perfect,-308274
33713624416,0,8981,scored,perfect,134236
33713627786,11,8982,scored,perfect,-111278
33718604789,2,8983,scored,perfect,-173808
33718605480,15,8984,scored,perfect,-273208
33720600303,3,8985,scored,perfect,138679
33720600941,1,8986,scored,perfect,-112334
33720602398,7,8987,scored,perfect,-346052
33721602640,13,8988,scored,perfect,519357
33721603202,12,8989,scored,perfect,-370435
33728600629,10,8990,scored,perfect,220412
33733624712,5,8991,scored,perfect,125452
33740600084,8,8992,scored,perfect,-404069
33742624370,14,8993,scored,perfect,363270
33754600363,4,8994,scored,perfect,-268403
33756601139,9,8995,scored,perfect,-193189
33767602517,6,8996,scored,perfect,6960
33768611024,15,8997,scored,perfect,491268
33773603802,13,8998,scored,perfect,-80695
33774642332,10,8999,scored,perfect,289056
33776605316,0,9000,scored,perfect,-455135
33778600264,12,9001,scored,perfect,57691
33788600260,8,9002,scored,perfect,-129999
33799604507,3,9003,scored,perfect,19053
33808600109,14,9004,scored,perfect,43989
33809613165,1,9005,scored,perfect,316748
33822606479,2,9006,scored,perfect,-6008
33823604713,12,9007,scored,perfect,112583
33825601576,9,9008,scored,perfect,138255
33825602138,0,9009,scored,perfect,-215505
33826603929,13,9010,scored,perfect,552347
33828602949,7,9011,scored,perfect,-203239
33835606613,5,9012,scored,perfect,139737
33836602408,15,9013,scored,perfect,-372959
33841599995,4,9014,scored,perfect,-370213
33842603244,8,9015,scored,perfect,-65407
33846623619,10,9016,scored,perfect,497751
33849603239,1,9017,scored,perfect,7183
33851603529,6,9018,scored,perfect,588964
33851604119,14,9019,scored,perfect,8212
33854600573,11,9020,scored,perfect,33264
33855605669,3,9021,scored,perfect,-215414
33862600657,2,9022,scored,perfect,-157562
33865600651,12,9023,scored,perfect,452863
33866637245,13,9024,scored,perfect,-115130
33868606547,0,9025,scored,perfect,-485693
33869605540,7,9026,scored,perfect,490471
33870603586,9,9027,scored,perfect,86927
33883639142,8,9028,scored,perfect,183903
33884610784,15,9029,scored,perfect,-122270
33887604749,4,9031,scored,perfect,10389
33887605356,10,9030,scored,perfect,127779
33887605950,5,9032,scored,perfect,-404978
33895600613,6,9033,scored,perfect,-226524
33900624146,14,9034,scored,perfect,128116
33904600220,1,9035,scored,perfect,-262965
33916605517,13,9036,scored,perfect,226788
33916606381,11,9037,scored,perfect,-483333
33920647786,12,9038,scored,perfect,-290953
33927603460,0,9039,scored,perfect,-339043
33934607569,9,9040,scored,perfect,34051
33936627414,6,9041,scored,perfect,472719
33936630601,10,9042,scored,perfect,323625
33943605047,15,9043,scored,perfect,583393
33950604034,3,9045,scored,perfect,376487
33950604662,14,9044,scored,perfect,408796
33950605152,1,9046,scored,perfect,14448
33953601085,4,9047,scored,perfect,319531
33956603585,7,9048,scored,perfect,92941
33958638466,5,9049,scored,perfect,-134846
33959613211,8,9050,scored,perfect,-257946
33960607071,11,9051,scored,perfect,-156240
33962623020,12,9052,scored,perfect,454649
33963602156,13,9053,scored,perfect,-371939
33965599894,2,9054,scored,perfect,577399
33968607156,0,9055,scored,perfect,381553
33974602542,9,9056,scored,perfect,-228905
33981601165,6,9057,scored,perfect,72957
33981602312,10,9058,scored,perfect,-172935
33998603734,3,9059,scored,perfect,113596
33999603567,1,9060,scored,perfect,-490999
34002600505,5,9061,scored,perfect,494043
34002601043,4,9062,scored,perfect,-389374
34002601548,7,9063,scored,perfect,-452782
34004601069,12,9064,scored,perfect,-505319
34006603258,8,9065,scored,perfect,-58631
34011604578,11,9066,scored,perfect,-284911
34013601389,2,9067,scored,perfect,-26635
34019604725,0,9068,scored,perfect,-619548
34020601144,14,9069,scored,perfect,177253
34022607274,9,9070,scored,perfect,219019
34025637924,13,9071,scored,perfect,-244303
34030601877,15,9072,scored,perfect,194347
34031607366,10,9073,scored,perfect,-350928
34032601321,6,9074,scored,perfect,-500817
34038605021,3,9075,scored,perfect,-245827
34041601774,1,9076,scored,perfect,-300527
34044606776,7,9077,scored,perfect,-327302
34049602658,5,9078,scored,perfect,-257235
34050604379,4,9079,scored,perfect,174535
34053600637,12,9080,scored,perfect,25915
34057602186,2,9081,scored,perfect,-256606
34058606210,8,9082,scored,perfect,384182
34061604902,14,9083,scored,perfect,-491213
34062602121,9,9084,scored,perfect,-98049
34063651886,0,9085,scored,perfect,451290
34066630722,11,9086,scored,perfect,277029
34068606565,13,9087,scored,perfect,228547
34071650592,15,9088,scored,perfect,502413
34074648307,6,9090,scored,perfect,33844
34074651261,10,9089,scored,perfect,101725
34079601080,3,9091,scored,perfect,83025
34083633532,1,9092,scored,perfect,74532
34093605180,7,9093,scored,perfect,22722
34094602815,4,9094,scored,perfect,299015
34094603506,5,9095,scored,perfect,216169
34096634007,12,9096,scored,perfect,569034
34098605148,2,9098,scored,perfect,-253731
34098605616,8,9097,scored,perfect,-236390
34103602158,14,9099,scored,perfect,-66787
34104604367,9,9100,scored,perfect,-131448
34105602513,0,9101,scored,perfect,-109137
34107601278,11,9102,scored,perfect,-290919
34108604322,13,9103,scored,perfect,-237713
34113601082,15,9104,scored,perfect,293323
34114605134,10,9105,scored,perfect,-8483
34123602042,6,9106,scored,perfect,168327
34123602667,1,9107,scored,perfect,-165933
34127600894,3,9108,scored,perfect,477413
34135604683,4,9109,scored,perfect,56679
34143606301,7,9110,scored,perfect,267718
34143606963,5,9111,scored,perfect,-42396
34145649148,12,9112,scored,perfect,80100
34148602965,11,9113,scored,perfect,17218
34152602020,9,9114,scored,perfect,-537975
34155606381,10,9115,scored,perfect,-99803
34160603048,2,9116,scored,perfect,189411
34161648646,0,9117,scored,perfect,257342
34162631489,15,9118,scored,perfect,19980
34166602503,1,9119,scored,perfect,305776
34172605421,8,9120,scored,perfect,-330652
34174605423,13,9121,scored,perfect,-49044
34175604196,14,9122,scored,perfect,-111254
34180606285,6,9123,scored,perfect,-501979
34185609014,5,9124,scored,perfect,-319218
34186602005,12,9125,scored,perfect,296491
34191604795,11,9126,scored,perfect,-114375
34192601510,3,9127,scored,perfect,-344617
34192602300,7,9128,scored,perfect,-380466
34193605502,4,9129,scored,perfect,551683
34195656503,10,9130,scored,perfect,-55703
34197609377,9,9131,scored,perfect,204897
34201604452,2,9132,scored,perfect,364636
34202604769,0,9133,scored,perfect,447730
34203651860,15,9134,scored,perfect,360890
34207606031,1,9135,scored,perfect,-228282
34213600893,8,9136,scored,perfect,160757
34216600301,13,9137,scored,perfect,188569
34216600788,14,9138,scored,perfect,-557734
34221603015,6,9139,scored,perfect,-312481
34230602431,5,9140,scored,perfect,109347
34234607139,3,9141,scored,perfect,-141433
34238624259,12,9142,scored,perfect,585034
34239605299,4,9143,scored,perfect,142192
34240605137,9,9144,scored,perfect,-170621
34244603070,11,9145,scored,perfect,21077
34252603799,10,9146,scored,perfect,497274
34254600103,15,9147,scored,perfect,10715
34254600600,8,9148,scored,perfect,-224027
34258600314,14,9149,scored,perfect,306267
34259609607,2,9150,scored,perfect,102029
34263599836,6,9151,scored,perfect,-468464
34266602305,0,9152,scored,perfect,-457641
34267603578,7,9153,scored,perfect,187457
34268608546,13,9154,scored,perfect,-428871
34269600795,1,9155,scored,perfect,792
34271599898,5,9156,scored,perfect,560160
34277601485,12,9157,scored,perfect,-573211
34279636231,4,9158,scored,perfect,158687
34282603103,9,9159,scored,perfect,-441846
34286600230,3,9160,scored,perfect,31120
34288600912,11,9161,scored,perfect,442941
34294605159,10,9162,scored,perfect,32750
34294605762,15,9163,scored,perfect,-161812
34297610865,8,9164,scored,perfect,-22544
34299600406,14,9165,scored,perfect,-358752
34303601172,2,9166,scored,perfect,-5625
34306604690,6,9167,scored,perfect,-368059
34307600351,0,9168,scored,perfect,479397
34309606739,1,9169,scored,perfect,-415653
34311606285,5,9170,scored,perfect,459624
34313637785,13,9171,scored,perfect,366150
34316627364,7,9172,scored,perfect,339130
34318605389,12,9173,scored,perfect,-172095
34320605615,4,9174,scored,perfect,293485
34325636750,9,9175,scored,perfect,-139020
34331602184,11,9176,scored,perfect,264314
34340602063,3,9177,scored,perfect,14302
34341604258,10,9178,scored,perfect,105829
34342601896,15,9179,scored,perfect,319419
34344601505,14,9180,scored,perfect,-239481
34347604479,8,9181,scored,perfect,361468
34347606208,2,9182,scored,perfect,-539885
34350601135,0,9183,scored,perfect,402642
34350601655,1,9184,scored,perfect,237889
34355604638,6,9185,scored,perfect,-396811
34357648672,5,9186,scored,perfect,-18125
34372608949,9,9187,scored,perfect,-381353
34373602319,7,9188,scored,perfect,-257309
34376605035,11,9189,scored,perfect,268425
34383604522,13,9190,scored,perfect,-436979
34386605336,14,9191,scored,perfect,-435116
34389601713,4,9192,scored,perfect,349382
34395603214,15,9193,scored,perfect,-44517
34397606056,6,9194,scored,perfect,148736
34412602264,8,9195,scored,perfect,-361876
34415601573,1,9196,scored,perfect,178401
34419604161,5,9197,scored,perfect,179617
34421601978,3,9198,scored,perfect,-513087
34422612042,10,9199,scored,perfect,415806
34430608411,4,9200,scored,perfect,359866
34430609027,7,9201,scored,perfect,153244
34435604233,12,9202,scored,perfect,172425
34438628201,0,9203,scored,perfect,-155522
34442603028,13,9204,scored,perfect,-105760
34449600436,2,9205,scored,perfect,-220692
34451600625,14,9206,scored,perfect,-160788
34452603770,6,9207,scored,perfect,-368863
34453599662,8,9208,scored,perfect,336235
34456600660,1,9209,scored,perfect,117864
34460603767,5,9210,scored,perfect,415759
34461602792,15,9211,scored,perfect,372414
34466605960,3,9212,scored,perfect,426873
34466606589,9,9213,scored,perfect,66879
34466606967,10,9214,scored,perfect,-110213
34467600218,11,9215,scored,perfect,-279484
34474602648,7,9216,scored,perfect,-109984
34475604185,4,9217,scored,perfect,425772
34476601075,12,9218,scored,perfect,468625
34479600208,0,9219,scored,perfect,78671
34484610619,13,9220,scored,perfect,-225158
34491600278,2,9221,scored,perfect,400548
34493607071,6,9222,scored,perfect,477406
34495603091,8,9223,scored,perfect,-127046
34496599926,14,9224,scored,perfect,28875
34505601705,5,9225,scored,perfect,-117334
34505602499,1,9226,scored,perfect,-288994
34506604162,3,9227,scored,perfect,83328
34508637545,9,9228,scored,perfect,479332
34508659153,11,9229,scored,perfect,-164159
34509608644,10,9230,scored,perfect,355982
34515603903,15,9231,scored,perfect,615923
34516638947,12,9232,scored,perfect,323893
34517641427,7,9233,scored,perfect,-49605
34523604026,0,9234,scored,perfect,-316987
34523605069,4,9235,scored,perfect,-412907
34531607171,2,9236,scored,perfect,195014
34535603888,6,9237,scored,perfect,196313
34536609373,8,9238,scored,perfect,347776
34536610147,13,9239,scored,perfect,-119302
34537630477,14,9240,scored,perfect,336482
34546603853,5,9241,scored,perfect,508397
34546604443,3,9242,scored,perfect,-447074
34547613466,1,9243,scored,perfect,-648485
34552604763,10,9244,scored,perfect,409206
34556602283,11,9245,scored,perfect,158671
34564605344,12,9246,scored,perfect,174292
34571600303,0,9247,scored,perfect,251896
34577609354,14,9248,scored,perfect,78589
34579600312,13,9249,scored,perfect,-124504
34579600755,15,9250,scored,perfect,-448989
34581603119,6,9251,scored,perfect,-179438
34583604779,2,9252,scored,perfect,451432
34584607998,7,9253,scored,perfect,82282
34586604568,3,9254,scored,perfect,-645074
34589600728,8,9255,scored,perfect,253244
34593604755,9,9256,scored,perfect,331977
34600629843,11,9257,scored,perfect,-41261
34601603904,5,9259,scored,perfect,-60954
34601604636,10,9258,scored,perfect,245743
34601605052,4,9260,scored,perfect,-367589
34602610532,1,9261,scored,perfect,-270984
34605600752,12,9262,scored,perfect,-424408
34613639730,0,9263,scored,perfect,216011
34618601129,14,9264,scored,perfect,-30920
34623601845,6,9265,scored,perfect,7433
34626601493,13,9266,scored,perfect,76786
34630603940,3,9267,scored,perfect,447974
34630604634,7,9268,scored,perfect,-222090
34630605063,2,9269,scored,perfect,-450020
34631606032,8,9270,scored,perfect,-155415
34635603420,9,9271,scored,perfect,570587
34636609711,15,9272,scored,perfect,271540
34641627544,11,9273,scored,perfect,27508
34645604816,10,9274,scored,perfect,-186386
34652600648,4,9275,scored,perfect,-357837
34656607272,1,9276,scored,perfect,-13260
34657605567,12,9277,scored,perfect,-237959
34662661182,5,9278,scored,perfect,-27437
34666604279,6,9279,scored,perfect,-148693
34667630250,13,9280,scored,perfect,-293849
34669608984,14,9281,scored,perfect,-450018
34670653854,3,9282,scored,perfect,301063
34673606884,2,9283,scored,perfect,-116602
34683602397,0,9284,scored,perfect,302034
34683603153,9,9285,scored,perfect,92920
34685609367,11,9286,scored,perfect,442900
34687649051,10,9287,scored,perfect,316680
34692604557,8,9288,scored,perfect,-96236
34693601685,15,9289,scored,perfect,532227
34701603894,4,9290,scored,perfect,112562
34703604654,12,9291,scored,perfect,141892
34707601202,1,9292,scored,perfect,-12353
34715644500,2,9293,scored,perfect,626302
34722606054,7,9294,scored,perfect,58568
34729643039,9,9295,scored,perfect,443427
34729646470,0,9296,scored,perfect,223230
34731609913,11,9297,scored,perfect,-348773
34737648068,6,9298,scored,perfect,367110
34738631421,14,9299,scored,perfect,363626
34741601627,3,9300,scored,perfect,-615304
34742605090,8,9301,scored,perfect,118860
34744604934,4,9303,scored,perfect,-147467
34744605500,10,9302,scored,perfect,3188
34745601839,5,9304,scored,perfect,298051
34749650976,15,9305,scored,perfect,56310
34758646597,2,9306,scored,perfect,-176304
34760605640,12,9307,scored,perfect,-23971
34762602235,1,9308,scored,perfect,156789
34764600826,7,9309,scored,perfect,-114227
34767602080,13,9310,scored,perfect,-75735
34773604584,0,9311,scored,perfect,122341
34778638019,6,9312,scored,perfect,384751
34779599791,11,9314,scored,perfect,-251653
34779600215,14,9313,scored,perfect,-218074
34786602813,5,9315,scored,perfect,-522508
34788624643,8,9316,scored,perfect,26254
34791602957,3,9317,scored,perfect,90453
34791603552,9,9318,scored,perfect,155
34794605409,4,9319,scored,perfect,423135
34796603696,10,9320,scored,perfect,513339
34796604203,15,9321,scored,perfect,-306483
