id,lane,target_ns,stage
9960,8,36780691683,scored
9961,5,36781088364,scored
9962,10,36781176641,scored
9963,1,36781439737,scored
9964,11,36790263050,scored
9965,2,36791128032,scored
9966,9,36793524893,scored
9967,4,36794074375,scored
9968,13,36796108799,scored
9969,3,36799881738,scored
9970,6,36813603449,scored
9971,14,36815039708,scored
9972,12,36818341299,scored
9973,5,36823010907,scored
9974,15,36824206034,scored
9975,1,36828949935,scored
9976,7,36831395142,scored
9977,11,36832525849,scored
9978,0,36839946721,scored
9979,2,36845794030,scored
9980,9,36847699142,scored
9981,3,36847783426,scored
9982,8,36849862059,scored
9983,13,36850377552,scored
9984,4,36850477935,scored
9985,14,36859209068,scored
9986,10,36859580736,scored
9987,15,36865558088,scored
9988,5,36867022544,scored
9989,12,36868391356,scored
9990,6,36869964738,scored
9991,1,36871126811,scored
9992,7,36871719015,scored
9993,11,36877918090,scored
9994,0,36880625255,scored
9995,2,36886696455,scored
9996,3,36889191221,scored
9997,9,36889286970,scored
9998,8,36890644038,scored
9999,13,36896880201,scored
10000,4,36896900150,scored
10001,14,36903155199,scored
10002,10,36903712650,scored
10003,15,36905806083,scored
10004,5,36913658937,scored
10005,0,36930111383,scored
10006,11,36930131979,scored
10007,9,36932500729,scored
10008,12,36933999061,scored
10009,6,36943930959,scored
10010,10,36946153648,scored
10011,1,36955447529,scored
10012,4,36956760672,scored
10013,8,36957066534,scored
10014,13,36959314508,scored
10015,15,36959479687,scored
10016,14,36961876196,scored
10017,2,36962597358,scored
10018,7,36967549107,scored
10019,3,36969392989,scored
10020,11,36976758461,scored
10021,9,36977499437,scored
10022,0,36979656658,scored
10023,5,36980685173,scored
10024,12,36981225655,scored
10025,6,36984168205,scored
10026,10,36986161486,scored
10027,1,36997302701,scored
10028,4,36998483845,scored
10029,8,36998721646,scored
10030,13,36999330534,scored
10031,15,37002302277,scored
10032,14,37006983418,scored
10033,2,37007754435,scored
10034,3,37010635017,scored
10035,5,37020975696,scored
10036,7,37021478950,scored
10037,9,37022706504,scored
10038,6,37024253615,scored
10039,11,37026531232,scored
10040,12,37027502296,scored
10041,10,37028706903,scored
10042,0,37032506512,scored
10043,8,37040013676,scored
10044,1,37040481867,scored
10045,4,37042030351,scored
10046,13,37042049890,scored
10047,15,37047843768,scored
10048,2,37048214827,scored
10049,3,37052665219,scored
10050,14,37055685883,scored
10051,9,37063467908,scored
10052,5,37063559613,scored
10053,7,37063911016,scored
10054,11,37066666987,scored
10055,6,37070019119,scored
10056,10,37072494772,scored
10057,0,37074586122,scored
10058,12,37074616924,scored
10059,8,37087769735,scored
10060,15,37089053399,scored
10061,2,37090644381,scored
10062,1,37095671529,scored
10063,3,37096727710,scored
10064,13,37098034281,scored
10065,14,37098981467,scored
10066,4,37102497380,scored
10067,5,37108128125,scored
10068,11,37111369785,scored
10069,10,37113068990,scored
10070,6,37116786400,scored
10071,0,37117280863,scored
10072,12,37120054975,scored
10073,9,37121975822,scored
10074,7,37122759855,scored
10075,8,37129945679,scored
10076,2,37132244631,scored
10077,1,37136286439,scored
10078,13,37138057696,scored
10079,3,37141164531,scored
10080,14,37141596253,scored
10081,15,37143447676,scored
10082,4,37145049071,scored
10083,5,37148584381,scored
10084,11,37153749764,scored
10085,6,37158417199,scored
10086,12,37163040779,scored
10087,9,37165327979,scored
10088,10,37170068759,scored
10089,7,37170672639,scored
10090,2,37175965244,scored
10091,8,37177720763,scored
10092,13,37178132353,scored
10093,1,37178167199,scored
10094,0,37180305319,scored
10095,5,37188849573,scored
10096,14,37190034726,scored
10097,11,37198903361,scored
10098,15,37207691477,scored
10099,4,37208056785,scored
10100,9,37208370332,scored
10101,12,37209229939,scored
10102,3,37212449261,scored
10103,2,37216193622,scored
10104,6,37216962769,scored
10105,1,37218168088,scored
10106,13,37218954952,scored
10107,8,37219945615,scored
10108,0,37225385856,scored
10109,7,37230056287,scored
10110,10,37233878825,scored
10111,5,37235252750,scored
10112,14,37236505510,scored
10113,11,37241588075,scored
10114,15,37250824806,scored
10115,9,37252176156,scored
10116,12,37253633289,scored
10117,13,37264062027,scored
10118,8,37277505044,scored
10119,7,37281359142,scored
10120,2,37281639678,scored
10121,10,37286303372,scored
10122,14,37287237065,scored
10123,4,37288548999,scored
10124,0,37296407309,scored
10125,6,37299311369,scored
10126,5,37299639347,scored
10127,12,37299737442,scored
10128,15,37300020002,scored
10129,9,37300677439,scored
10130,1,37302127900,scored
10131,13,37304878928,scored
10132,11,37307044749,scored
10133,3,37307127205,scored
10134,8,37321341642,scored
10135,2,37322372684,scored
10136,7,37325376380,scored
10137,10,37330794311,scored
10138,4,37334767438,scored
10139,14,37335649055,scored
10140,12,37339885471,scored
10141,6,37340778261,scored
10142,1,37346825589,scored
10143,3,37348958112,scored
10144,5,37349846509,scored
10145,9,37350069142,scored
10146,0,37350378560,scored
10147,11,37354183894,scored
10148,15,37359419627,scored
10149,13,37360904573,scored
10150,2,37366053772,scored
10151,8,37366911965,scored
10152,7,37368896208,scored
10153,10,37372867393,scored
10154,4,37376540802,scored
10155,14,37377998611,scored
10156,12,37382999000,scored
10157,6,37384164552,scored
10158,1,37387504612,scored
10159,3,37393070121,scored
10160,5,37394117752,scored
10161,0,37394480202,scored
10162,11,37395647083,scored
10163,9,37395690051,scored
10164,15,37402616689,scored
10165,13,37402938837,scored
10166,2,37406515580,scored
10167,10,37414648309,scored
10168,7,37415817872,scored
10169,4,37418124034,scored
10170,8,37419304712,scored
10171,14,37419724264,scored
10172,6,37424800924,scored
10173,12,37424860817,scored
10174,1,37429440793,scored
10175,3,37433228583,scored
10176,0,37434756320,scored
10177,5,37436428488,scored
10178,9,37437474276,scored
10179,11,37438291383,scored
10180,15,37444874926,scored
10181,13,37445067620,scored
10182,2,37449594514,scored
10183,10,37465673413,scored
10184,12,37466387175,scored
10185,14,37466947534,scored
10186,7,37471982964,scored
10187,8,37477640788,scored
10188,3,37478092293,scored
10189,4,37487624679,scored
10190,1,37490259453,scored
10191,11,37490801197,scored
10192,9,37491069273,scored
10193,15,37492756481,scored
10194,0,37494891344,scored
10195,2,37495240892,scored
10196,13,37502526466,scored
10197,5,37502951270,scored
10198,6,37505559023,scored
10199,10,37509129261,scored
10200,7,37512674437,scored
10201,14,37514212093,scored
10202,12,37516144743,scored
10203,8,37519077419,scored
10204,3,37519283158,scored
10205,11,37541164032,scored
10206,1,37544487788,scored
10207,13,37547484935,scored
10208,6,37547495465,scored
10209,10,37550160835,scored
10210,5,37555746522,scored
10211,15,37556731738,scored
10212,0,37557298409,scored
10213,12,37559756738,scored
10214,7,37571501192,scored
10215,4,37574060244,scored
10216,14,37594448019,scored
10217,11,37602331218,scored
10218,3,37605376701,scored
10219,5,37607247609,scored
10220,12,37609960394,scored
10221,1,37613793787,scored
10222,4,37616890051,scored
10223,2,37617209455,scored
10224,13,37618550727,scored
10225,8,37619669659,scored
10226,6,37620720719,scored
10227,9,37625561515,scored
10228,15,37626642963,scored
10229,10,37628845014,scored
10230,0,37630823741,scored
10231,14,37640637006,scored
10232,7,37641707469,scored
10233,11,37642342831,scored
10234,3,37645942123,scored
10235,5,37649267142,scored
10236,12,37650523162,scored
10237,1,37657686756,scored
10238,4,37658596371,scored
10239,8,37660700752,scored
10240,2,37660742745,scored
10241,6,37660804970,scored
10242,13,37663265518,scored
10243,9,37665965411,scored
10244,15,37671415119,scored
10245,14,37681377742,scored
10246,0,37682187679,scored
10247,10,37684929980,scored
10248,11,37688178751,scored
10249,3,37688629347,scored
10250,7,37688798864,scored
10251,5,37689456672,scored
10252,12,37690825997,scored
10253,6,37701743047,scored
10254,4,37708321245,scored
10255,1,37708780306,scored
10256,13,37713492879,scored
10257,15,37715696877,scored
10258,2,37719369967,scored
10259,9,37721145598,scored
10260,14,37721578813,scored
10261,10,37726656852,scored
10262,3,37730398918,scored
10263,12,37731704084,scored
10264,0,37731859219,scored
10265,5,37735195718,scored
10266,8,37738486186,scored
10267,6,37744578390,scored
10268,7,37746425586,scored
10269,11,37746881945,scored
10270,4,37748332456,scored
10271,1,37750362375,scored
10272,13,37760600822,scored
10273,2,37765393283,scored
10274,9,37768629734,scored
10275,14,37770688930,scored
10276,12,37772100885,scored
10277,0,37774312518,scored
10278,15,37775942766,scored
10279,3,37780205638,scored
10280,6,37786230644,scored
10281,8,37786567599,scored
10282,11,37788569196,scored
10283,5,37795514848,scored
10284,10,37795617765,scored
10285,7,37798494688,scored
10286,4,37799256821,scored
10287,13,37801402681,scored
10288,1,37802836807,scored
10289,2,37807992917,scored
10290,0,37815019624,scored
10291,12,37815217385,scored
10292,14,37815620354,scored
10293,9,37815660197,scored
10294,15,37815966286,scored
10295,3,37823542795,scored
10296,8,37828292455,scored
10297,6,37829908203,scored
10298,11,37833726108,scored
10299,5,37836039366,scored
10300,10,37845851735,scored
10301,13,37846483853,scored
10302,4,37847971292,scored
10303,2,37853520844,scored
10304,7,37853547891,scored
10305,1,37855697638,scored
10306,9,37859665245,scored
10307,0,37860375134,scored
10308,14,37871554779,scored
10309,5,37876970951,scored
10310,11,37877038110,scored
10311,12,37877685598,scored
10312,15,37881441917,scored
10313,8,37883669118,scored
10314,1,37900179458,scored
10315,2,37901535494,scored
10316,10,37906212142,scored
10317,7,37906572630,scored
10318,6,37909895558,scored
10319,13,37911980347,scored
10320,0,37914022126,scored
10321,3,37926322902,scored
10322,8,37926864168,scored
10323,5,37928863753,scored
10324,14,37929853895,scored
10325,12,37930038083,scored
10326,9,37934311973,scored
10327,4,37935740190,scored
10328,1,37940401409,scored
10329,15,37941375140,scored
10330,11,37941874713,scored
10331,2,37946001235,scored
10332,10,37946645134,scored
10333,7,37947274629,scored
10334,6,37950734605,scored
10335,13,37953085952,scored
10336,0,37955542103,scored
10337,8,37967504955,scored
10338,12,37972372086,scored
10339,3,37973397909,scored
10340,5,37982196399,scored
10341,9,37982259557,scored
10342,2,37991060596,scored
10343,14,37992575314,scored
10344,10,37995536342,scored
10345,11,37997929339,scored
10346,0,38000414428,scored
10347,1,38001559926,scored
10348,13,38002189354,scored
10349,7,38004202910,scored
10350,6,38004255044,scored
10351,8,38013123919,scored
10352,3,38014275860,scored
10353,4,38017109321,scored
10354,5,38024073106,scored
10355,12,38025592972,scored
10356,9,38026374137,scored
10357,15,38030503883,scored
10358,10,38037377218,scored
10359,0,38041091565,scored
10360,11,38042626423,scored
10361,13,38050348773,scored
10362,6,38050518103,scored
10363,2,38050569959,scored
10364,3,38054409730,scored
10365,7,38057458948,scored
10366,8,38064077068,scored
10367,14,38068470552,scored
10368,12,38069103735,scored
10369,1,38074564207,scored
10370,15,38074661188,scored
10371,5,38075793451,scored
10372,9,38076673156,scored
10373,4,38077198916,scored
10374,10,38078262697,scored
10375,11,38088608104,scored
10376,0,38089321607,scored
10377,13,38091909449,scored
10378,2,38091988718,scored
10379,3,38106091381,scored
10380,14,38108562662,scored
10381,8,38111292526,scored
10382,12,38113702207,scored
10383,1,38114872184,scored
10384,15,38115230739,scored
10385,5,38117174640,scored
10386,7,38127595264,scored
10387,0,38132263713,scored
10388,4,38134666354,scored
10389,2,38137614149,scored
10390,9,38143915908,scored
10391,13,38144828361,scored
10392,3,38155662556,scored
10393,11,38161446054,scored
10394,8,38168022458,scored
10395,15,38168084480,scored
10396,14,38169493518,scored
10397,5,38171639313,scored
10398,0,38173759768,scored
10399,6,38176724163,scored
10400,1,38178818054,scored
10401,7,38179912618,scored
10402,4,38179973275,scored
10403,10,38184693922,scored
10404,2,38184858295,scored
10405,12,38185432739,scored
10406,9,38186029197,scored
10407,13,38186698667,scored
10408,3,38197036523,scored
10409,14,38209759131,scored
10410,11,38209921550,scored
10411,8,38211683592,scored
10412,5,38213513573,scored
10413,0,38215531964,scored
10414,6,38217416471,scored
10415,15,38219216324,scored
10416,4,38224292481,scored
10417,2,38225679471,scored
10418,10,38227589053,scored
10419,1,38227673937,scored
10420,9,38228850604,scored
10421,7,38234753334,scored
10422,13,38235283429,scored
10423,12,38239172319,scored
10424,3,38241730104,scored
10425,11,38250413230,scored
10426,14,38250715830,scored
10427,8,38251702482,scored
10428,6,38259124660,scored
10429,15,38264189607,scored
10430,2,38266150768,scored
10431,1,38270624453,scored
10432,5,38273587375,scored
10433,0,38276051234,scored
10434,4,38277856214,scored
10435,10,38279366243,scored
10436,7,38281043042,scored
10437,12,38284128507,scored
10438,13,38290514650,scored
10439,3,38291563076,scored
10440,11,38293650948,scored
10441,9,38294260565,scored
10442,8,38297100445,scored
10443,14,38302300042,scored
10444,6,38304078230,scored
10445,15,38304838182,scored
10446,2,38309263525,scored
10447,1,38312888101,scored
10448,5,38313806608,scored
10449,0,38321498716,scored
10450,10,38330676588,scored
10451,7,38332981903,scored
10452,13,38334912038,scored
10453,9,38335952377,scored
10454,12,38344409774,scored
10455,3,38352989874,scored
10456,2,38353734688,scored
10457,11,38355682434,scored
10458,5,38356948303,scored
10459,8,38359004075,scored
10460,4,38365252602,scored
10461,15,38367249539,scored
10462,1,38369957442,scored
10463,14,38371264869,scored
10464,10,38373629165,scored
10465,7,38374013335,scored
10466,9,38377303138,scored
10467,0,38380631453,scored
10468,13,38381286009,scored
10469,12,38386960537,scored
10470,6,38388309665,scored
10471,2,38396082439,scored
10472,5,38397536695,scored
10473,8,38402851423,scored
10474,11,38403874296,scored
10475,4,38406554853,scored
10476,3,38408010466,scored
10477,15,38409756631,scored
10478,1,38413063501,scored
10479,14,38413081271,scored
10480,7,38414825560,scored
10481,10,38415207893,scored
10482,0,38420712424,scored
10483,6,38428531916,scored
10484,13,38430832760,scored
10485,2,38436208176,scored
10486,5,38438056093,scored
10487,12,38440479192,scored
10488,11,38445586669,scored
10489,8,38451206350,scored
10490,9,38452069406,scored
10491,4,38452442272,scored
10492,3,38453865105,scored
10493,14,38459569091,scored
10494,10,38459875616,scored
10495,15,38460300917,scored
10496,7,38462042069,scored
10497,1,38471105526,scored
10498,13,38471953085,scored
10499,0,38473850992,scored
10500,6,38477164457,scored
10501,2,38479627508,scored
10502,11,38487663677,scored
10503,5,38488215769,scored
10504,12,38488434355,scored
10505,8,38491298134,scored
10506,4,38497529474,scored
10507,3,38498331925,scored
10508,9,38499006227,scored
10509,10,38501315498,scored
10510,7,38502360319,scored
10511,15,38502409467,scored
10512,14,38503419745,scored
10513,1,38511973611,scored
10514,13,38512455816,scored
10515,6,38524709393,scored
10516,2,38525027442,scored
10517,0,38526925676,scored
10518,11,38527973393,scored
10519,12,38530392454,scored
10520,8,38534096991,scored
10521,10,38542282678,scored
10522,3,38543829547,scored
10523,14,38546197072,scored
10524,5,38548381447,scored
10525,4,38548778475,scored
10526,15,38548971459,scored
10527,7,38549179249,scored
10528,9,38549596569,scored
10529,13,38552899193,scored
10530,1,38557728030,scored
10531,6,38566012532,scored
10532,2,38566905458,scored
10533,11,38570713222,scored
10534,12,38572944230,scored
10535,0,38573827663,scored
10536,8,38581229268,scored
10537,10,38583440730,scored
10538,3,38586813241,scored
10539,15,38590531179,scored
10540,4,38591821420,scored
10541,7,38593828580,scored
10542,14,38596720512,scored
10543,5,38599799472,scored
10544,1,38604061469,scored
10545,9,38604554421,scored
10546,13,38605010968,scored
10547,6,38608038182,scored
10548,2,38608078509,scored
10549,11,38618523063,scored
10550,12,38618668863,scored
10551,0,38618916000,scored
10552,8,38625324272,scored
10553,10,38627304465,scored
10554,3,38629929769,scored
10555,15,38631727872,scored
10556,7,38636481148,scored
10557,4,38637126345,scored
10558,5,38640646219,scored
10559,14,38641742079,scored
10560,2,38652163449,scored
10561,1,38658545259,scored
10562,13,38658646741,scored
10563,12,38661378054,scored
10564,9,38661842780,scored
10565,11,38662010267,scored
10566,0,38674670969,scored
10567,8,38675314990,scored
10568,6,38676903420,scored
10569,4,38678621793,scored
10570,10,38679125672,scored
10571,3,38682387574,scored
10572,7,38684578879,scored
10573,15,38684741947,scored
10574,5,38685714330,scored
10575,14,38686943996,scored
10576,2,38694835307,scored
10577,1,38699072179,scored
10578,13,38701072057,scored
10579,12,38702274131,scored
10580,9,38703076431,scored
10581,11,38707362379,scored
10582,0,38715285948,scored
10583,8,38715561259,scored
10584,4,38726187744,scored
10585,6,38726200292,scored
10586,15,38727443606,scored
10587,3,38727756849,scored
10588,7,38728286306,scored
10589,10,38732398749,scored
10590,5,38733622495,scored
10591,9,38746741697,scored
10592,11,38747453906,scored
10593,1,38749771978,scored
10594,2,38749865485,scored
10595,13,38754004394,scored
10596,14,38754154281,scored
10597,8,38756220259,scored
10598,0,38756953891,scored
10599,12,38757534213,scored
10600,4,38768124913,scored
10601,3,38771704183,scored
10602,15,38771916803,scored
10603,6,38777030888,scored
10604,7,38779796677,scored
10605,5,38780575693,scored
10606,10,38781623533,scored
10607,9,38787823465,scored
10608,11,38787939834,scored
10609,8,38796719637,scored
10610,1,38798412268,scored
10611,2,38800291048,scored
10612,14,38805147043,scored
10613,4,38812857913,scored
10614,12,38815518410,scored
10615,3,38817499486,scored
10616,13,38817593078,scored
10617,0,38817613613,scored
10618,15,38820826244,scored
10619,10,38822459807,scored
10620,7,38823945633,scored
10621,6,38824503629,scored
10622,5,38825803281,scored
10623,11,38830746122,scored
10624,9,38833144416,scored
10625,8,38837532229,scored
10626,1,38840030903,scored
10627,2,38846663865,scored
10628,14,38851635621,scored
10629,0,38857710056,scored
10630,13,38860786452,scored
10631,5,38866310183,scored
10632,12,38868994030,scored
10633,10,38870998053,scored
10634,7,38871641467,scored
10635,15,38881845511,scored
10636,4,38886832819,scored
10637,2,38887590886,scored
10638,3,38890482194,scored
10639,14,38891638044,scored
10640,0,38899057877,scored
10641,8,38899863579,scored
10642,13,38901373075,scored
10643,6,38902585916,scored
10644,9,38902673439,scored
10645,11,38903184190,scored
10646,1,38904463470,scored
10647,12,38909441483,scored
10648,5,38909864884,scored
10649,10,38913761613,scored
10650,7,38914001357,scored
10651,15,38925575387,scored
10652,2,38928504969,scored
10653,4,38933081711,scored
10654,14,38933387157,scored
10655,3,38935390012,scored
10656,13,38941435970,scored
10657,8,38941600943,scored
10658,0,38944524095,scored
10659,9,38944610764,scored
10660,1,38948329766,scored
10661,11,38952572213,scored
10662,7,38955583803,scored
10663,12,38956784484,scored
10664,6,38962541772,scored
10665,15,38973302103,scored
10666,2,38974160619,scored
10667,3,38976464657,scored
10668,5,38980870972,scored
10669,0,38987884662,scored
10670,14,38991120382,scored
10671,12,39001719970,scored
10672,13,39001934355,scored
10673,9,39004855879,scored
10674,7,39006394456,scored
10675,11,39006851633,scored
10676,10,39009009544,scored
10677,8,39011976953,scored
10678,6,39017689548,scored
10679,4,39018612888,scored
10680,2,39018716917,scored
10681,3,39019574513,scored
10682,5,39024562806,scored
10683,15,39025731741,scored
10684,0,39032258228,scored
10685,1,39036890510,scored
10686,14,39040316651,scored
10687,13,39042269886,scored
10688,12,39047798410,scored
10689,11,39048086994,scored
10690,7,39048595649,scored
10691,10,39052254138,scored
10692,9,39063523721,scored
10693,2,39064361173,scored
10694,6,39067132789,scored
10695,15,39069212478,scored
10696,4,39070586809,scored
10697,8,39071247783,scored
10698,5,39072022919,scored
10699,0,39073342497,scored
10700,3,39075643379,scored
10701,1,39086881506,scored
10702,13,39087583988,scored
10703,12,39088379612,scored
10704,10,39093732350,scored
10705,7,39094136309,scored
10706,11,39095338052,scored
10707,9,39108258348,scored
10708,15,39118158378,scored
10709,14,39125384232,scored
10710,6,39129459928,scored
10711,8,39129542391,scored
10712,4,39129755924,scored
10713,13,39129870839,scored
10714,0,39131448156,scored
10715,12,39132189666,scored
10716,1,39133437592,scored
10717,5,39134383434,scored
10718,7,39136559760,scored
10719,11,39139693911,scored
10720,2,39141174677,scored
10721,3,39143094911,scored
10722,10,39143605382,scored
10723,9,39149369845,scored
10724,15,39159300702,scored
10725,14,39166052422,scored
10726,0,39172794549,scored
10727,1,39175090188,scored
10728,5,39176201152,scored
10729,4,39177016913,scored
10730,6,39178991214,scored
10731,8,39184258579,scored
10732,12,39187337435,scored
10733,13,39188551126,scored
10734,2,39193067134,scored
10735,9,39196441422,scored
10736,15,39199407386,scored
10737,7,39199801482,scored
10738,3,39202022701,scored
10739,11,39203758055,scored
10740,14,39206608951,scored
10741,10,39208608879,scored
10742,5,39218216527,scored
10743,4,39218379890,scored
10744,1,39218497171,scored
10745,6,39220801367,scored
10746,0,39221305981,scored
10747,8,39226084991,scored
10748,12,39228592433,scored
10749,13,39232254245,scored
10750,2,39235549130,scored
10751,9,39236734529,scored
10752,15,39242574743,scored
10753,11,39248004611,scored
10754,3,39248988916,scored
10755,14,39253086147,scored
10756,10,39255726563,scored
10757,7,39257578656,scored
10758,4,39259176917,scored
10759,5,39259197685,scored
10760,6,39261897635,scored
10761,1,39265537429,scored
10762,0,39265666072,scored
10763,12,39272306695,scored
10764,13,39272582176,scored
10765,8,39275866488,scored
10766,9,39276772793,scored
10767,2,39276908555,scored
10768,15,39284616044,scored
10769,11,39290218706,scored
10770,3,39291002146,scored
10771,14,39293901849,scored
10772,10,39297968838,scored
10773,4,39300341875,scored
10774,7,39301362625,scored
10775,1,39305776081,scored
10776,0,39306857015,scored
10777,6,39311017533,scored
10778,12,39312730324,scored
10779,13,39314506608,scored
10780,5,39315035329,scored
10781,9,39326420196,scored
10782,8,39326891717,scored
10783,2,39327651944,scored
10784,14,39337925280,scored
10785,10,39346639981,scored
10786,3,39347254180,scored
10787,4,39348124366,scored
10788,0,39349251949,scored
10789,11,39351335451,scored
10790,15,39356233191,scored
10791,1,39359977744,scored
10792,6,39361544881,scored
10793,13,39366741934,scored
10794,9,39368690604,scored
10795,5,39369694200,scored
10796,7,39380149322,scored
10797,8,39380639182,scored
10798,14,39380676425,scored
10799,10,39387746550,scored
10800,4,39390660086,scored
10801,12,39390956166,scored
10802,0,39398486132,scored
10803,15,39399302613,scored
10804,11,39399544148,scored
10805,6,39409213555,scored
10806,13,39411691887,scored
10807,1,39411858392,scored
10808,2,39412185068,scored
10809,3,39413052912,scored
10810,9,39414208658,scored
10811,5,39415326336,scored
10812,8,39422697811,scored
10813,7,39424527727,scored
10814,14,39427108028,scored
10815,10,39427753448,scored
10816,12,39433661428,scored
10817,4,39436289812,scored
10818,0,39438964723,scored
10819,15,39439933086,scored
10820,11,39446282016,scored
10821,6,39453614948,scored
10822,13,39456238840,scored
10823,9,39456693566,scored
10824,1,39464117976,scored
10825,3,39466253920,scored
10826,8,39469139291,scored
10827,2,39469241877,scored
10828,10,39470950609,scored
10829,7,39471979532,scored
10830,15,39481020135,scored
10831,0,39481849206,scored
10832,14,39487533617,scored
10833,12,39488145742,scored
10834,6,39497411702,scored
10835,4,39498307021,scored
10836,13,39502732243,scored
10837,11,39504567042,scored
10838,3,39507826068,scored
10839,5,39510382887,scored
10840,1,39511651027,scored
10841,2,39520392589,scored
10842,15,39521874290,scored
10843,0,39522455530,scored
10844,9,39524732326,scored
10845,7,39527068591,scored
10846,8,39527273147,scored
10847,10,39527526412,scored
10848,14,39528333704,scored
10849,12,39529309941,scored
10850,6,39537998141,scored
10851,4,39539169068,scored
10852,13,39544357607,scored
10853,11,39547887129,scored
10854,3,39548120831,scored
10855,1,39552338577,scored
10856,5,39555530199,scored
10857,2,39560538921,scored
10858,15,39562705677,scored
10859,0,39563967363,scored
10860,9,39565987591,scored
10861,10,39569056892,scored
10862,14,39569129815,scored
10863,8,39569359787,scored
10864,12,39573403942,scored
10865,7,39573665630,scored
10866,6,39578604945,scored
10867,4,39579668238,scored
10868,1,39594422548,scored
10869,11,39595937182,scored
10870,5,39596550109,scored
10871,13,39597091319,scored
10872,3,39599160240,scored
10873,2,39600713797,scored
10874,9,39606118956,scored
10875,0,39606522664,scored
10876,15,39611349514,scored
10877,12,39615855764,scored
10878,10,39624323737,scored
10879,14,39625462181,scored
10880,7,39630015858,scored
10881,4,39631765470,scored
10882,11,39638882822,scored
10883,5,39641540247,scored
10884,1,39641648613,scored
10885,13,39643722735,scored
10886,8,39643825245,scored
10887,3,39644371443,scored
10888,2,39644904731,scored
10889,9,39660176543,scored
10890,15,39661862437,scored
10891,12,39661881155,scored
10892,6,39663412022,scored
10893,0,39663585163,scored
10894,10,39666356907,scored
10895,14,39668232767,scored
10896,7,39670460977,scored
10897,4,39675939624,scored
10898,11,39679185837,scored
10899,5,39682802631,scored
10900,1,39689410187,scored
10901,13,39691036168,scored
10902,2,39691891273,scored
10903,8,39695579798,scored
10904,3,39695672606,scored
10905,12,39703904045,scored
10906,0,39704478814,scored
10907,15,39707126728,scored
10908,6,39707158716,scored
10909,9,39707900183,scored
10910,10,39708037532,scored
10911,14,39708747436,scored
10912,7,39712180075,scored
10913,4,39716490127,scored
10914,5,39726651181,scored
10915,11,39728814486,scored
10916,2,39745954619,scored
10917,15,39761844385,scored
10918,4,39762281058,scored
10919,10,39762961901,scored
10920,6,39764076554,scored
10921,3,39764463004,scored
10922,12,39764979356,scored
10923,9,39766516380,scored
10924,7,39768104531,scored
10925,0,39768724819,scored
10926,11,39770020190,scored
10927,13,39774226245,scored
10928,8,39776709151,scored
10929,5,39777036656,scored
10930,2,39786143412,scored
10931,1,39798552389,scored
10932,6,39804253360,scored
10933,4,39804586742,scored
10934,3,39805030768,scored
10935,10,39807015682,scored
10936,0,39810900117,scored
10937,15,39811628386,scored
10938,7,39814819058,scored
10939,8,39818247554,scored
10940,9,39819504382,scored
10941,14,39826667609,scored
10942,13,39828857321,scored
10943,2,39829279304,scored
10944,11,39831047687,scored
10945,12,39832880403,scored
10946,5,39835348784,scored
10947,1,39843552757,scored
10948,4,39846938790,scored
10949,3,39848695857,scored
10950,15,39852735163,scored
10951,10,39857605100,scored
10952,7,39859589621,scored
10953,8,39860105958,scored
10954,6,39862279143,scored
10955,0,39863295724,scored
10956,9,39870359202,scored
10957,14,39871166111,scored
10958,13,39877661886,scored
10959,12,39877854414,scored
10960,11,39888068218,scored
10961,5,39888417533,scored
10962,2,39890240586,scored
10963,4,39893400538,scored
10964,1,39894125052,scored
10965,15,39895976683,scored
10966,3,39898462718,scored
10967,10,39899968015,scored
10968,7,39901289097,scored
10969,0,39903613436,scored
10970,6,39908092610,scored
10971,8,39909866195,scored
10972,9,39911268079,scored
10973,14,39913816555,scored
10974,13,39917875839,scored
10975,12,39918361711,scored
10976,5,39930338491,scored
10977,11,39933371566,scored
10978,4,39934138518,scored
10979,15,39936242521,scored
10980,3,39941375327,scored
10981,7,39945477628,scored
10982,14,39957656986,scored
10983,10,39958540166,scored
10984,6,39959738039,scored
10985,13,39962826299,scored
10986,2,39966071505,scored
10987,12,39970338022,scored
10988,9,39971288558,scored
10989,1,39972105081,scored
10990,0,39972292621,scored
10991,8,39972755205,scored
10992,4,39981047470,scored
10993,5,39985264198,scored
10994,15,39988766759,scored
10995,11,39992580136,scored
10996,7,39996561291,scored
10997,14,40000561052,scored
10998,10,40002778724,scored
10999,6,40003619936,scored
11000,3,40004054283,scored
11001,13,40006232062,scored
11002,2,40006275796,scored
11003,12,40010942030,scored
11004,9,40014719456,scored
11005,1,40020043384,scored
11006,0,40023161359,scored
11007,8,40024627651,scored
11008,5,40032140905,scored
11009,11,40037229818,scored
11010,4,40039910413,scored
11011,7,40039995102,scored
11012,15,40040200062,scored
11013,6,40048846788,scored
11014,3,40050122381,scored
11015,2,40051579575,scored
11016,10,40062381323,scored
11017,14,40064374441,scored
11018,12,40065303851,scored
11019,1,40065738586,scored
11020,8,40067141856,scored
11021,9,40073559530,scored
11022,13,40074194388,scored
11023,0,40076481154,scored
11024,15,40085988607,scored
11025,4,40094471659,scored
11026,7,40108489192,scored
11027,2,40110714289,scored
11028,14,40113773578,scored
11029,13,40115996283,scored
11030,11,40123217515,scored
11031,9,40129815847,scored
11032,3,40131778254,scored
11033,10,40132575293,scored
11034,1,40132670938,scored
